지점,지점명,일시,SPI6
101,춘천,2021-11-09,-1.2
101,춘천,2021-11-10,-1.21
101,춘천,2021-11-11,-1.21
101,춘천,2021-11-12,-1.2
101,춘천,2021-11-13,-1.17
101,춘천,2021-11-14,-1.13
101,춘천,2021-11-15,-1.11
101,춘천,2021-11-16,-1.15
101,춘천,2021-11-17,-1.44
101,춘천,2021-11-18,-1.45
101,춘천,2021-11-19,-1.46
101,춘천,2021-11-20,-1.44
101,춘천,2021-11-21,-1.46
101,춘천,2021-11-22,-1.47
101,춘천,2021-11-23,-1.46
101,춘천,2021-11-24,-1.46
101,춘천,2021-11-25,-1.46
101,춘천,2021-11-26,-1.51
101,춘천,2021-11-27,-1.5
101,춘천,2021-11-28,-1.53
101,춘천,2021-11-29,-1.62
101,춘천,2021-11-30,-1.65
101,춘천,2021-12-01,-1.55
101,춘천,2021-12-02,-1.54
101,춘천,2021-12-03,-1.53
101,춘천,2021-12-04,-1.62
101,춘천,2021-12-05,-1.62
101,춘천,2021-12-06,-1.61
101,춘천,2021-12-07,-1.62
101,춘천,2021-12-08,-1.62
101,춘천,2021-12-09,-1.61
101,춘천,2021-12-10,-1.61
101,춘천,2021-12-11,-1.6
101,춘천,2021-12-12,-1.66
101,춘천,2021-12-13,-1.66
101,춘천,2021-12-14,-1.64
101,춘천,2021-12-15,-1.64
101,춘천,2021-12-16,-1.63
101,춘천,2021-12-17,-1.63
101,춘천,2021-12-18,-1.62
101,춘천,2021-12-19,-1.6
101,춘천,2021-12-20,-1.6
101,춘천,2021-12-21,-1.57
101,춘천,2021-12-22,-1.61
101,춘천,2021-12-23,-1.65
101,춘천,2021-12-24,-1.67
101,춘천,2021-12-25,-1.66
101,춘천,2021-12-26,-1.64
101,춘천,2021-12-27,-1.76
101,춘천,2021-12-28,-1.79
101,춘천,2021-12-29,-1.78
101,춘천,2021-12-30,-1.77
101,춘천,2021-12-31,-1.74
101,춘천,2022-01-01,-1.75
101,춘천,2022-01-02,-1.69
101,춘천,2022-01-03,-1.65
101,춘천,2022-01-04,-1.84
101,춘천,2022-01-05,-2.02
101,춘천,2022-01-06,-1.91
101,춘천,2022-01-07,-1.89
101,춘천,2022-01-08,-1.9
101,춘천,2022-01-09,-1.97
101,춘천,2022-01-10,-1.9
101,춘천,2022-01-11,-1.96
101,춘천,2022-01-12,-1.94
101,춘천,2022-01-13,-1.86
101,춘천,2022-01-14,-1.73
101,춘천,2022-01-15,-1.64
101,춘천,2022-01-16,-1.7
101,춘천,2022-01-17,-1.65
101,춘천,2022-01-18,-1.64
101,춘천,2022-01-19,-1.64
101,춘천,2022-01-20,-1.67
101,춘천,2022-01-21,-1.65
101,춘천,2022-01-22,-1.65
101,춘천,2022-01-23,-1.59
101,춘천,2022-01-24,-1.49
101,춘천,2022-01-25,-1.42
101,춘천,2022-01-26,-1.28
101,춘천,2022-01-27,-1.27
101,춘천,2022-01-28,-1.13
101,춘천,2022-01-29,-1.07
101,춘천,2022-01-30,-1.02
101,춘천,2022-01-31,-.98
101,춘천,2022-02-01,-1
101,춘천,2022-02-02,-1.19
101,춘천,2022-02-03,-1.15
101,춘천,2022-02-04,-1.08
101,춘천,2022-02-05,-1.03
101,춘천,2022-02-06,-1.02
101,춘천,2022-02-07,-.97
101,춘천,2022-02-09,-.87
101,춘천,2022-02-10,-.82
101,춘천,2022-02-11,-.84
101,춘천,2022-02-12,-.81
101,춘천,2022-02-13,-.76
101,춘천,2022-02-14,-.69
101,춘천,2022-02-15,-.65
101,춘천,2022-02-16,-.57
101,춘천,2022-02-17,-.54
101,춘천,2022-02-18,-.49
101,춘천,2022-02-19,-.45
101,춘천,2022-02-20,-.4
101,춘천,2022-02-21,-.35
101,춘천,2022-02-22,-.5
101,춘천,2022-02-23,-.48
101,춘천,2022-02-24,-.44
101,춘천,2022-02-25,-.5
101,춘천,2022-02-26,-.45
101,춘천,2022-02-27,-.36
101,춘천,2022-02-28,-.28
101,춘천,2022-03-01,-.43
101,춘천,2022-03-02,-.4
101,춘천,2022-03-03,-.27
101,춘천,2022-03-04,-.24
101,춘천,2022-03-05,-.23
101,춘천,2022-03-06,-.17
101,춘천,2022-03-07,-.15
101,춘천,2022-03-08,-.52
101,춘천,2022-03-09,-.52
101,춘천,2022-03-10,-.51
101,춘천,2022-03-11,-.48
101,춘천,2022-03-12,-.41
101,춘천,2022-03-13,-.31
101,춘천,2022-03-14,.22
101,춘천,2022-03-15,.36
101,춘천,2022-03-16,.39
101,춘천,2022-03-17,.41
101,춘천,2022-03-18,.49
101,춘천,2022-03-19,.55
101,춘천,2022-03-20,.76
101,춘천,2022-03-21,.83
101,춘천,2022-03-22,.36
101,춘천,2022-03-23,.19
101,춘천,2022-03-24,.17
101,춘천,2022-03-25,.21
101,춘천,2022-03-26,.35
101,춘천,2022-03-27,.81
101,춘천,2022-03-28,.83
101,춘천,2022-03-29,.8
101,춘천,2022-03-30,.63
101,춘천,2022-03-31,.64
101,춘천,2022-04-01,.61
101,춘천,2022-04-02,.63
101,춘천,2022-04-03,.65
101,춘천,2022-04-04,.63
101,춘천,2022-04-05,.28
101,춘천,2022-04-06,.2
101,춘천,2022-04-07,.15
101,춘천,2022-04-08,.07
101,춘천,2022-04-09,.03
101,춘천,2022-04-10,.02
101,춘천,2022-04-11,-.15
101,춘천,2022-04-12,-.2
101,춘천,2022-04-13,-.21
101,춘천,2022-04-14,-.09
101,춘천,2022-04-15,-.12
101,춘천,2022-04-16,-.19
101,춘천,2022-04-17,-.19
101,춘천,2022-04-18,-.21
101,춘천,2022-04-19,-.23
101,춘천,2022-04-20,-.33
101,춘천,2022-04-21,-.36
101,춘천,2022-04-22,-.38
101,춘천,2022-04-23,-.41
101,춘천,2022-04-24,-.43
101,춘천,2022-04-25,-.44
101,춘천,2022-04-26,-.44
101,춘천,2022-04-27,-.49
101,춘천,2022-04-28,-.58
101,춘천,2022-04-29,-.58
101,춘천,2022-04-30,-.31
101,춘천,2022-05-01,-.32
101,춘천,2022-05-02,-.32
101,춘천,2022-05-03,-.29
101,춘천,2022-05-04,-.33
101,춘천,2022-05-05,-.33
101,춘천,2022-05-06,-.34
101,춘천,2022-05-07,-.39
101,춘천,2022-05-08,-.47
101,춘천,2022-05-09,-.66
101,춘천,2022-05-10,-.68
101,춘천,2022-05-11,-.71
101,춘천,2022-05-12,-.75
101,춘천,2022-05-13,-.82
101,춘천,2022-05-14,-.88
101,춘천,2022-05-15,-.91
101,춘천,2022-05-16,-.92
101,춘천,2022-05-17,-.9
101,춘천,2022-05-18,-.88
101,춘천,2022-05-19,-.92
101,춘천,2022-05-20,-.98
101,춘천,2022-05-21,-1
101,춘천,2022-05-22,-1.04
101,춘천,2022-05-23,-1.14
101,춘천,2022-05-24,-1.14
101,춘천,2022-05-25,-1.12
101,춘천,2022-05-26,-1.06
101,춘천,2022-05-27,-1.08
101,춘천,2022-05-28,-1.09
101,춘천,2022-05-29,-1.11
101,춘천,2022-05-30,-1.1
101,춘천,2022-05-31,-1.57
105,강릉,2021-01-01,.72
105,강릉,2021-01-02,.73
105,강릉,2021-01-03,.75
105,강릉,2021-01-04,.78
105,강릉,2021-01-05,.82
105,강릉,2021-01-06,.85
105,강릉,2021-01-07,.88
105,강릉,2021-01-08,.89
105,강릉,2021-01-09,.89
105,강릉,2021-01-10,.92
105,강릉,2021-01-11,.88
105,강릉,2021-01-12,.88
105,강릉,2021-01-13,.92
105,강릉,2021-01-14,.76
105,강릉,2021-01-15,.63
105,강릉,2021-01-16,.67
105,강릉,2021-01-17,.71
105,강릉,2021-01-18,.72
105,강릉,2021-01-19,.74
105,강릉,2021-01-20,.77
105,강릉,2021-01-21,.78
105,강릉,2021-01-22,.78
105,강릉,2021-01-23,.8
105,강릉,2021-01-24,.74
105,강릉,2021-01-25,.33
105,강릉,2021-01-26,.15
105,강릉,2021-01-27,.16
105,강릉,2021-01-28,.19
105,강릉,2021-01-29,.19
105,강릉,2021-01-30,.12
105,강릉,2021-01-31,.08
105,강릉,2021-02-01,.08
105,강릉,2021-02-02,.09
105,강릉,2021-02-03,.1
105,강릉,2021-02-04,.09
105,강릉,2021-02-05,.07
105,강릉,2021-02-06,.04
105,강릉,2021-02-07,.04
105,강릉,2021-02-08,.07
105,강릉,2021-02-09,.05
105,강릉,2021-02-10,.05
105,강릉,2021-02-11,.07
105,강릉,2021-02-12,0
105,강릉,2021-02-13,.01
105,강릉,2021-02-14,.03
105,강릉,2021-02-15,.05
105,강릉,2021-02-16,-.05
105,강릉,2021-02-17,-.03
105,강릉,2021-02-18,0
105,강릉,2021-02-19,.02
105,강릉,2021-02-20,.08
105,강릉,2021-02-21,.09
105,강릉,2021-02-22,.12
105,강릉,2021-02-23,.08
105,강릉,2021-02-24,.12
105,강릉,2021-02-25,.16
105,강릉,2021-02-26,.2
105,강릉,2021-02-27,.24
105,강릉,2021-02-28,.32
105,강릉,2021-03-01,.46
105,강릉,2021-03-02,.82
105,강릉,2021-03-03,.25
105,강릉,2021-03-04,-.06
105,강릉,2021-03-05,-.05
105,강릉,2021-03-06,-.03
105,강릉,2021-03-07,-.14
105,강릉,2021-03-08,-1.58
105,강릉,2021-03-09,-1.58
105,강릉,2021-03-10,-1.66
105,강릉,2021-03-11,-1.62
105,강릉,2021-03-12,-1.56
105,강릉,2021-03-13,-1.8
105,강릉,2021-03-14,-1.89
105,강릉,2021-03-15,-1.89
105,강릉,2021-03-16,-1.91
105,강릉,2021-03-17,-1.89
105,강릉,2021-03-18,-1.76
105,강릉,2021-03-19,-1.76
105,강릉,2021-03-20,-1.76
105,강릉,2021-03-21,-1.78
105,강릉,2021-03-22,-1.74
105,강릉,2021-03-23,-1.73
105,강릉,2021-03-24,-1.77
105,강릉,2021-03-25,-1.94
105,강릉,2021-03-26,-2.07
105,강릉,2021-03-27,-2.15
105,강릉,2021-03-28,-2.09
105,강릉,2021-03-29,-2.06
105,강릉,2021-03-30,-1.99
105,강릉,2021-03-31,-2.01
105,강릉,2021-04-01,-2.02
105,강릉,2021-04-02,-2.01
105,강릉,2021-04-03,-2.03
105,강릉,2021-04-04,-1.65
105,강릉,2021-04-05,-1.34
105,강릉,2021-04-06,-1.35
105,강릉,2021-04-07,-1.33
105,강릉,2021-04-08,-1.33
105,강릉,2021-04-09,-1.28
105,강릉,2021-04-10,-1.27
105,강릉,2021-04-11,-1.27
105,강릉,2021-04-12,-1.24
105,강릉,2021-04-13,-1.17
105,강릉,2021-04-14,-1.11
105,강릉,2021-04-15,-1.11
105,강릉,2021-04-16,-1.12
105,강릉,2021-04-17,-1.12
105,강릉,2021-04-18,-1.11
105,강릉,2021-04-19,-1.06
105,강릉,2021-04-20,-1.11
105,강릉,2021-04-21,-1.13
105,강릉,2021-04-22,-1.08
105,강릉,2021-04-23,-1.08
105,강릉,2021-04-24,-1.07
105,강릉,2021-04-25,-1.08
105,강릉,2021-04-26,-1.1
105,강릉,2021-04-27,-1.15
105,강릉,2021-04-28,-1.18
105,강릉,2021-04-29,-1.19
105,강릉,2021-04-30,-1.17
105,강릉,2021-05-01,-.93
105,강릉,2021-05-02,-.7
105,강릉,2021-05-03,-.54
105,강릉,2021-05-04,-.56
105,강릉,2021-05-05,-.55
105,강릉,2021-05-06,-.52
105,강릉,2021-05-07,-.56
105,강릉,2021-05-08,-.55
105,강릉,2021-05-09,-.53
105,강릉,2021-05-10,-.52
105,강릉,2021-05-11,-.53
105,강릉,2021-05-12,-.52
105,강릉,2021-05-13,-.52
105,강릉,2021-05-14,-.56
105,강릉,2021-05-15,-.55
105,강릉,2021-05-16,-.47
105,강릉,2021-05-17,.05
105,강릉,2021-05-18,.12
105,강릉,2021-05-19,.11
105,강릉,2021-05-20,.04
105,강릉,2021-05-21,.08
105,강릉,2021-05-22,.19
105,강릉,2021-05-23,.2
105,강릉,2021-05-24,.19
105,강릉,2021-05-25,.16
105,강릉,2021-05-26,.16
105,강릉,2021-05-27,.15
105,강릉,2021-05-28,.16
105,강릉,2021-05-29,.26
105,강릉,2021-05-30,.3
105,강릉,2021-05-31,.3
105,강릉,2021-06-01,.34
105,강릉,2021-06-02,.32
105,강릉,2021-06-03,.3
105,강릉,2021-06-04,.38
105,강릉,2021-06-05,.38
105,강릉,2021-06-06,.37
105,강릉,2021-06-07,.38
105,강릉,2021-06-08,.37
105,강릉,2021-06-09,.36
105,강릉,2021-06-10,.35
105,강릉,2021-06-11,.36
105,강릉,2021-06-12,.36
105,강릉,2021-06-13,.35
105,강릉,2021-06-14,.32
105,강릉,2021-06-15,.32
105,강릉,2021-06-16,.31
105,강릉,2021-06-17,.4
105,강릉,2021-06-18,.39
105,강릉,2021-06-19,.37
105,강릉,2021-06-20,.35
105,강릉,2021-06-21,.31
105,강릉,2021-06-22,.28
105,강릉,2021-06-23,.28
105,강릉,2021-06-24,.25
105,강릉,2021-06-25,.21
105,강릉,2021-06-26,.15
105,강릉,2021-06-27,.1
105,강릉,2021-06-28,.06
105,강릉,2021-06-29,.05
105,강릉,2021-06-30,.02
105,강릉,2021-07-01,-.03
105,강릉,2021-07-02,-.09
105,강릉,2021-07-03,-.15
105,강릉,2021-07-04,.22
105,강릉,2021-07-05,.38
105,강릉,2021-07-06,.35
105,강릉,2021-07-07,.3
105,강릉,2021-07-08,.28
105,강릉,2021-07-09,.28
105,강릉,2021-07-10,.23
105,강릉,2021-07-11,.32
105,강릉,2021-07-12,.27
105,강릉,2021-07-13,.2
105,강릉,2021-07-14,.15
105,강릉,2021-07-15,.11
105,강릉,2021-07-16,.03
105,강릉,2021-07-17,-.02
105,강릉,2021-07-18,.12
105,강릉,2021-07-19,.09
105,강릉,2021-07-20,.03
105,강릉,2021-07-21,.03
105,강릉,2021-07-22,.03
105,강릉,2021-07-23,0
105,강릉,2021-07-24,-.09
105,강릉,2021-07-25,-.14
105,강릉,2021-07-26,-.18
105,강릉,2021-07-27,-.22
105,강릉,2021-07-28,-.25
105,강릉,2021-07-29,-.27
105,강릉,2021-07-30,-.27
105,강릉,2021-07-31,-.28
105,강릉,2021-08-01,-.29
105,강릉,2021-08-02,-.3
105,강릉,2021-08-03,-.32
105,강릉,2021-08-04,-.35
105,강릉,2021-08-05,-.35
105,강릉,2021-08-06,-.35
105,강릉,2021-08-07,-.38
105,강릉,2021-08-08,-.43
105,강릉,2021-08-09,.26
105,강릉,2021-08-10,.43
105,강릉,2021-08-11,.38
105,강릉,2021-08-12,.37
105,강릉,2021-08-13,.36
105,강릉,2021-08-14,.34
105,강릉,2021-08-15,.49
105,강릉,2021-08-16,.44
105,강릉,2021-08-17,.41
105,강릉,2021-08-18,.5
105,강릉,2021-08-19,.97
105,강릉,2021-08-20,.92
105,강릉,2021-08-21,.91
105,강릉,2021-08-22,.89
105,강릉,2021-08-23,.89
105,강릉,2021-08-24,.85
105,강릉,2021-08-25,.92
105,강릉,2021-08-26,.9
105,강릉,2021-08-27,.88
105,강릉,2021-08-28,.8
105,강릉,2021-08-29,.78
105,강릉,2021-08-30,.75
105,강릉,2021-08-31,.72
105,강릉,2021-09-01,.66
105,강릉,2021-09-02,.61
105,강릉,2021-09-03,.52
105,강릉,2021-09-04,.48
105,강릉,2021-09-05,.47
105,강릉,2021-09-06,.45
105,강릉,2021-09-07,.41
105,강릉,2021-09-08,.41
105,강릉,2021-09-09,.41
105,강릉,2021-09-10,.41
105,강릉,2021-09-11,.38
105,강릉,2021-09-12,.33
105,강릉,2021-09-13,.22
105,강릉,2021-09-14,.19
105,강릉,2021-09-15,.17
105,강릉,2021-09-16,.15
105,강릉,2021-09-17,.13
105,강릉,2021-09-18,.12
105,강릉,2021-09-19,.11
105,강릉,2021-09-20,.1
105,강릉,2021-09-21,.08
105,강릉,2021-09-22,.06
105,강릉,2021-09-23,.05
105,강릉,2021-09-24,.06
105,강릉,2021-09-25,.05
105,강릉,2021-09-26,.05
105,강릉,2021-09-27,.04
105,강릉,2021-09-28,0
105,강릉,2021-09-29,0
105,강릉,2021-09-30,0
105,강릉,2021-10-01,0
105,강릉,2021-10-02,0
105,강릉,2021-10-03,0
105,강릉,2021-10-04,-.18
105,강릉,2021-10-05,-.3
105,강릉,2021-10-06,-.31
105,강릉,2021-10-07,-.13
105,강릉,2021-10-08,-.12
105,강릉,2021-10-09,-.11
105,강릉,2021-10-10,-.1
105,강릉,2021-10-11,-.1
105,강릉,2021-10-12,-.08
105,강릉,2021-10-13,-.12
105,강릉,2021-10-14,-.13
105,강릉,2021-10-15,-.14
105,강릉,2021-10-16,-.01
105,강릉,2021-10-17,0
105,강릉,2021-10-18,0
105,강릉,2021-10-19,0
105,강릉,2021-10-20,.02
105,강릉,2021-10-21,.02
105,강릉,2021-10-22,.02
105,강릉,2021-10-23,.05
105,강릉,2021-10-24,.03
105,강릉,2021-10-25,.04
105,강릉,2021-10-26,.05
105,강릉,2021-10-27,.06
105,강릉,2021-10-28,.06
105,강릉,2021-10-29,.05
105,강릉,2021-10-30,.04
105,강릉,2021-10-31,-.02
105,강릉,2021-11-01,-.04
105,강릉,2021-11-02,-.12
105,강릉,2021-11-03,-.17
105,강릉,2021-11-04,-.16
105,강릉,2021-11-05,-.16
105,강릉,2021-11-06,-.18
105,강릉,2021-11-07,-.18
105,강릉,2021-11-08,-.18
105,강릉,2021-11-09,-.18
105,강릉,2021-11-10,-.2
105,강릉,2021-11-11,-.2
105,강릉,2021-11-12,-.2
105,강릉,2021-11-13,-.21
105,강릉,2021-11-14,-.19
105,강릉,2021-11-15,-.2
105,강릉,2021-11-16,-.22
105,강릉,2021-11-17,-.48
105,강릉,2021-11-18,-.52
105,강릉,2021-11-19,-.52
105,강릉,2021-11-20,-.51
105,강릉,2021-11-21,-.52
105,강릉,2021-11-22,-.59
105,강릉,2021-11-23,-.6
105,강릉,2021-11-24,-.58
105,강릉,2021-11-25,-.57
105,강릉,2021-11-26,-.57
105,강릉,2021-11-27,-.56
105,강릉,2021-11-28,-.56
105,강릉,2021-11-29,-.61
105,강릉,2021-11-30,-.64
105,강릉,2021-12-01,-.64
105,강릉,2021-12-02,-.63
105,강릉,2021-12-03,-.62
105,강릉,2021-12-04,-.66
105,강릉,2021-12-05,-.66
105,강릉,2021-12-06,-.65
105,강릉,2021-12-07,-.66
105,강릉,2021-12-08,-.6
105,강릉,2021-12-09,-.6
105,강릉,2021-12-10,-.59
105,강릉,2021-12-11,-.6
105,강릉,2021-12-12,-.6
105,강릉,2021-12-13,-.59
105,강릉,2021-12-14,-.58
105,강릉,2021-12-15,-.58
105,강릉,2021-12-16,-.58
105,강릉,2021-12-17,-.64
105,강릉,2021-12-18,-.63
105,강릉,2021-12-19,-.61
105,강릉,2021-12-20,-.6
105,강릉,2021-12-21,-.56
105,강릉,2021-12-22,-.55
105,강릉,2021-12-23,-.55
105,강릉,2021-12-24,-.54
105,강릉,2021-12-25,-.46
105,강릉,2021-12-26,-.37
105,강릉,2021-12-27,-.33
105,강릉,2021-12-28,-.31
105,강릉,2021-12-29,-.31
105,강릉,2021-12-30,-.29
105,강릉,2021-12-31,-.26
105,강릉,2022-01-01,-.26
105,강릉,2022-01-02,-.23
105,강릉,2022-01-03,-.2
105,강릉,2022-01-04,-.42
105,강릉,2022-01-05,-.53
105,강릉,2022-01-06,-.51
105,강릉,2022-01-07,-.49
105,강릉,2022-01-08,-.48
105,강릉,2022-01-09,-.47
105,강릉,2022-01-10,-.44
105,강릉,2022-01-11,-.5
105,강릉,2022-01-12,-.48
105,강릉,2022-01-13,-.43
105,강릉,2022-01-14,-.4
105,강릉,2022-01-15,-.37
105,강릉,2022-01-16,-.32
105,강릉,2022-01-17,-.28
105,강릉,2022-01-18,-.37
105,강릉,2022-01-19,-.35
105,강릉,2022-01-20,-.31
105,강릉,2022-01-21,-.29
105,강릉,2022-01-22,-.3
105,강릉,2022-01-23,-.26
105,강릉,2022-01-24,-.24
105,강릉,2022-01-25,-.2
105,강릉,2022-01-26,-.17
105,강릉,2022-01-27,-.14
105,강릉,2022-01-28,-.1
105,강릉,2022-01-29,-.09
105,강릉,2022-01-30,-.08
105,강릉,2022-01-31,-.08
105,강릉,2022-02-01,-.08
105,강릉,2022-02-02,-.07
105,강릉,2022-02-03,-.06
105,강릉,2022-02-04,-.03
105,강릉,2022-02-05,-.02
105,강릉,2022-02-06,-.02
105,강릉,2022-02-07,0
105,강릉,2022-02-09,-.61
105,강릉,2022-02-10,-.8
105,강릉,2022-02-11,-.76
105,강릉,2022-02-12,-.74
105,강릉,2022-02-13,-.73
105,강릉,2022-02-14,-.71
105,강릉,2022-02-15,-.87
105,강릉,2022-02-16,-.8
105,강릉,2022-02-17,-.76
105,강릉,2022-02-18,-.86
105,강릉,2022-02-19,-1.55
105,강릉,2022-02-20,-1.52
105,강릉,2022-02-21,-1.5
105,강릉,2022-02-22,-1.48
105,강릉,2022-02-23,-1.45
105,강릉,2022-02-24,-1.37
105,강릉,2022-02-25,-1.44
105,강릉,2022-02-26,-1.37
105,강릉,2022-02-27,-1.29
105,강릉,2022-02-28,-1.21
105,강릉,2022-03-01,-1.32
105,강릉,2022-03-02,-1.84
105,강릉,2022-03-03,-1.71
105,강릉,2022-03-04,-1.63
105,강릉,2022-03-05,-1.63
105,강릉,2022-03-06,-1.63
105,강릉,2022-03-07,-1.63
105,강릉,2022-03-08,-1.63
105,강릉,2022-03-09,-1.66
105,강릉,2022-03-10,-1.68
105,강릉,2022-03-11,-1.65
105,강릉,2022-03-12,-1.58
105,강릉,2022-03-13,-1.52
105,강릉,2022-03-14,-1.47
105,강릉,2022-03-15,-1.45
105,강릉,2022-03-16,-1.46
105,강릉,2022-03-17,-1.44
105,강릉,2022-03-18,-1.28
105,강릉,2022-03-19,-1.14
105,강릉,2022-03-20,-.86
105,강릉,2022-03-21,-.86
105,강릉,2022-03-22,-.83
105,강릉,2022-03-23,-.82
105,강릉,2022-03-24,-.83
105,강릉,2022-03-25,-.81
105,강릉,2022-03-26,-.8
105,강릉,2022-03-27,-.74
105,강릉,2022-03-28,-.75
105,강릉,2022-03-29,-.73
105,강릉,2022-03-30,-.74
105,강릉,2022-03-31,-.66
105,강릉,2022-04-01,-.6
105,강릉,2022-04-02,-.58
105,강릉,2022-04-03,-.59
105,강릉,2022-04-04,-.63
105,강릉,2022-04-05,-.64
105,강릉,2022-04-06,-.64
105,강릉,2022-04-07,-1.05
105,강릉,2022-04-08,-1.06
105,강릉,2022-04-09,-1.07
105,강릉,2022-04-10,-1.11
105,강릉,2022-04-11,-1.1
105,강릉,2022-04-12,-1.15
105,강릉,2022-04-13,-1.11
105,강릉,2022-04-14,-.91
105,강릉,2022-04-15,-.88
105,강릉,2022-04-16,-1.2
105,강릉,2022-04-17,-1.29
105,강릉,2022-04-18,-1.28
105,강릉,2022-04-19,-1.23
105,강릉,2022-04-20,-1.35
105,강릉,2022-04-21,-1.39
105,강릉,2022-04-22,-1.33
105,강릉,2022-04-23,-1.43
105,강릉,2022-04-24,-1.42
105,강릉,2022-04-25,-1.43
105,강릉,2022-04-26,-1.45
105,강릉,2022-04-27,-1.26
105,강릉,2022-04-28,-1.3
105,강릉,2022-04-29,-1.31
105,강릉,2022-04-30,-1.09
105,강릉,2022-05-01,-1.09
105,강릉,2022-05-02,-1.07
105,강릉,2022-05-03,-1.06
105,강릉,2022-05-04,-1.08
105,강릉,2022-05-05,-1.08
105,강릉,2022-05-06,-1.09
105,강릉,2022-05-07,-1.14
105,강릉,2022-05-08,-1.08
105,강릉,2022-05-09,-1.09
105,강릉,2022-05-10,-1.09
105,강릉,2022-05-11,-1.11
105,강릉,2022-05-12,-1.1
105,강릉,2022-05-13,-1.1
105,강릉,2022-05-14,-1.13
105,강릉,2022-05-15,-1.13
105,강릉,2022-05-16,-1.06
105,강릉,2022-05-17,-1.07
105,강릉,2022-05-18,-1.07
105,강릉,2022-05-19,-1.07
105,강릉,2022-05-20,-1.08
105,강릉,2022-05-21,-1.1
105,강릉,2022-05-22,-1.11
105,강릉,2022-05-23,-1.09
105,강릉,2022-05-24,-1.09
105,강릉,2022-05-25,-1.09
105,강릉,2022-05-26,-1.07
105,강릉,2022-05-27,-1.09
105,강릉,2022-05-28,-1.08
105,강릉,2022-05-29,-1.05
105,강릉,2022-05-30,-1.03
105,강릉,2022-05-31,-1.08
114,원주,2021-01-01,.62
114,원주,2021-01-02,.67
114,원주,2021-01-03,.71
114,원주,2021-01-04,.78
114,원주,2021-01-05,.81
114,원주,2021-01-06,.81
114,원주,2021-01-07,.85
114,원주,2021-01-08,.89
114,원주,2021-01-09,.91
114,원주,2021-01-10,.96
114,원주,2021-01-11,1.01
114,원주,2021-01-12,1.08
114,원주,2021-01-13,1.12
114,원주,2021-01-14,.98
114,원주,2021-01-15,1
114,원주,2021-01-16,1.06
114,원주,2021-01-17,1.13
114,원주,2021-01-18,1.17
114,원주,2021-01-19,1.2
114,원주,2021-01-20,1.26
114,원주,2021-01-21,1.25
114,원주,2021-01-22,1.3
114,원주,2021-01-23,1.38
114,원주,2021-01-24,1.25
114,원주,2021-01-25,1.26
114,원주,2021-01-26,1.31
114,원주,2021-01-27,1.38
114,원주,2021-01-28,1.44
114,원주,2021-01-29,1.47
114,원주,2021-01-30,1.3
114,원주,2021-01-31,1.28
114,원주,2021-02-01,1.29
114,원주,2021-02-02,1.22
114,원주,2021-02-03,.9
114,원주,2021-02-04,.78
114,원주,2021-02-05,.71
114,원주,2021-02-06,.7
114,원주,2021-02-07,.47
114,원주,2021-02-08,.53
114,원주,2021-02-09,.35
114,원주,2021-02-10,.29
114,원주,2021-02-11,.21
114,원주,2021-02-12,-.08
114,원주,2021-02-13,-.06
114,원주,2021-02-14,-.02
114,원주,2021-02-15,-.03
114,원주,2021-02-16,-.39
114,원주,2021-02-17,-.35
114,원주,2021-02-18,-.26
114,원주,2021-02-19,-.22
114,원주,2021-02-20,-.18
114,원주,2021-02-21,-.1
114,원주,2021-02-22,-.06
114,원주,2021-02-23,-.56
114,원주,2021-02-24,-.46
114,원주,2021-02-25,-.42
114,원주,2021-02-26,-.34
114,원주,2021-02-27,-.3
114,원주,2021-02-28,-.46
114,원주,2021-03-01,-.83
114,원주,2021-03-02,-.28
114,원주,2021-03-03,-.4
114,원주,2021-03-04,-.77
114,원주,2021-03-05,-.77
114,원주,2021-03-06,-.76
114,원주,2021-03-07,-.88
114,원주,2021-03-08,-1.37
114,원주,2021-03-09,-1.41
114,원주,2021-03-10,-1.57
114,원주,2021-03-11,-1.6
114,원주,2021-03-12,-1.58
114,원주,2021-03-13,-1.86
114,원주,2021-03-14,-1.87
114,원주,2021-03-15,-1.85
114,원주,2021-03-16,-1.89
114,원주,2021-03-17,-1.96
114,원주,2021-03-18,-1.92
114,원주,2021-03-19,-1.84
114,원주,2021-03-20,-1.98
114,원주,2021-03-21,-1.97
114,원주,2021-03-22,-1.96
114,원주,2021-03-23,-1.98
114,원주,2021-03-24,-2.02
114,원주,2021-03-25,-2.05
114,원주,2021-03-26,-2.06
114,원주,2021-03-27,-2.08
114,원주,2021-03-28,-1.86
114,원주,2021-03-29,-1.77
114,원주,2021-03-30,-1.75
114,원주,2021-03-31,-1.76
114,원주,2021-04-01,-1.77
114,원주,2021-04-02,-1.7
114,원주,2021-04-03,-1.7
114,원주,2021-04-04,-.77
114,원주,2021-04-05,-.72
114,원주,2021-04-06,-.74
114,원주,2021-04-07,-.76
114,원주,2021-04-08,-.81
114,원주,2021-04-09,-.81
114,원주,2021-04-10,-.81
114,원주,2021-04-11,-.83
114,원주,2021-04-12,-.81
114,원주,2021-04-13,-.61
114,원주,2021-04-14,-.51
114,원주,2021-04-15,-.53
114,원주,2021-04-16,-.56
114,원주,2021-04-17,-.56
114,원주,2021-04-18,-.59
114,원주,2021-04-19,-.65
114,원주,2021-04-20,-.73
114,원주,2021-04-21,-.75
